"year","loans","county_name","state_name"
"2010","303","Lake County","California"
"2010","36","Lake County","Colorado"
"2010","1939","Lake County","Florida"
"2010","4377","Lake County","Illinois"
"2010","2848","Lake County","Indiana"
"2010","17","Lake County","Michigan"
"2010","55","Lake County","Minnesota"
"2010","40","Lake County","Montana"
"2010","1690","Lake County","Ohio"
"2010","25","Lake County","Oregon"
"2010","81","Lake County","South Dakota"
"2010","14","Lake County","Tennessee"
"2010","9","Lake of the Woods County","Minnesota"
"2010","39","Lamar County","Alabama"
"2010","63","Lamar County","Georgia"
"2010","506","Lamar County","Mississippi"
"2010","120","Lamar County","Texas"
"2010","37","Lamb County","Texas"
"2010","118","Lamoille County","Vermont"
"2010","162","Lampasas County","Texas"
"2010","2785","Lancaster County","Nebraska"
"2010","3970","Lancaster County","Pennsylvania"
"2010","620","Lancaster County","South Carolina"
"2010","35","Lancaster County","Virginia"
"2010","13","Lander County","Nevada"
"2010","2","Lane County","Kansas"
"2010","2279","Lane County","Oregon"
"2010","104","Langlade County","Wisconsin"
"2010","72","Lanier County","Georgia"
"2010","431","Lapeer County","Michigan"
"2010","1133","Laramie County","Wyoming"
"2010","17","Lares Municipio","Puerto Rico"
"2010","3407","Larimer County","Colorado"
"2010","94","Larue County","Kentucky"
"2010","42","Las Animas County","Colorado"
"2010","12","Las Mar�as Municipio","Puerto Rico"
"2010","190","Las Piedras Municipio","Puerto Rico"
"2010","130","Lassen County","California"
"2010","243","Latah County","Idaho"
"2010","34","Latimer County","Oklahoma"
"2010","558","Lauderdale County","Alabama"
"2010","309","Lauderdale County","Mississippi"
"2010","96","Lauderdale County","Tennessee"
"2010","230","Laurel County","Kentucky"
"2010","113","Laurens County","Georgia"
"2010","211","Laurens County","South Carolina"
"2010","67","Lavaca County","Texas"
"2010","139","Lawrence County","Alabama"
"2010","69","Lawrence County","Arkansas"
"2010","35","Lawrence County","Illinois"
"2010","239","Lawrence County","Indiana"
"2010","39","Lawrence County","Kentucky"
"2010","22","Lawrence County","Mississippi"
"2010","215","Lawrence County","Missouri"
"2010","330","Lawrence County","Ohio"
"2010","459","Lawrence County","Pennsylvania"
"2010","168","Lawrence County","South Dakota"
"2010","158","Lawrence County","Tennessee"
"2010","245","Le Flore County","Oklahoma"
"2010","180","Le Sueur County","Minnesota"
"2010","256","Lea County","New Mexico"
"2010","41","Leake County","Mississippi"
"2010","605","Leavenworth County","Kansas"
"2010","997","Lebanon County","Pennsylvania"
"2010","1208","Lee County","Alabama"
"2010","11","Lee County","Arkansas"
"2010","4542","Lee County","Florida"
"2010","305","Lee County","Georgia"
"2010","97","Lee County","Illinois"
"2010","63","Lee County","Iowa"
"2010","8","Lee County","Kentucky"
"2010","570","Lee County","Mississippi"
"2010","362","Lee County","North Carolina"
"2010","22","Lee County","South Carolina"
"2010","48","Lee County","Texas"
"2010","62","Lee County","Virginia"
"2010","52","Leelanau County","Michigan"
"2010","68","Leflore County","Mississippi"
"2010","2641","Lehigh County","Pennsylvania"
"2010","30","Lemhi County","Idaho"
"2010","482","Lenawee County","Michigan"
"2010","166","Lenoir County","North Carolina"
"2010","1654","Leon County","Florida"
"2010","46","Leon County","Texas"
"2010","8","Leslie County","Kentucky"
"2010","40","Letcher County","Kentucky"
"2010","87","Levy County","Florida"
"2010","20","Lewis County","Idaho"
"2010","27","Lewis County","Kentucky"
"2010","18","Lewis County","Missouri"
"2010","98","Lewis County","New York"
"2010","24","Lewis County","Tennessee"
"2010","364","Lewis County","Washington"
"2010","47","Lewis County","West Virginia"
"2010","360","Lewis and Clark County","Montana"
"2010","2375","Lexington County","South Carolina"
"2010","16","Lexington city","Virginia"
"2010","14","Liberty County","Florida"
"2010","340","Liberty County","Georgia"
"2010","8","Liberty County","Montana"
"2010","210","Liberty County","Texas"
"2010","1185","Licking County","Ohio"
"2010","1066","Limestone County","Alabama"
"2010","51","Limestone County","Texas"
"2010","28","Lincoln County","Arkansas"
"2010","14","Lincoln County","Colorado"
"2010","11","Lincoln County","Georgia"
"2010","11","Lincoln County","Idaho"
"2010","4","Lincoln County","Kansas"
"2010","100","Lincoln County","Kentucky"
"2010","113","Lincoln County","Maine"
"2010","15","Lincoln County","Minnesota"
"2010","95","Lincoln County","Mississippi"
"2010","388","Lincoln County","Missouri"
"2010","32","Lincoln County","Montana"
"2010","239","Lincoln County","Nebraska"
"2010","8","Lincoln County","Nevada"
"2010","67","Lincoln County","New Mexico"
"2010","456","Lincoln County","North Carolina"
"2010","153","Lincoln County","Oklahoma"
"2010","135","Lincoln County","Oregon"
"2010","814","Lincoln County","South Dakota"
"2010","159","Lincoln County","Tennessee"
"2010","50","Lincoln County","Washington"
"2010","48","Lincoln County","West Virginia"
"2010","112","Lincoln County","Wisconsin"
"2010","114","Lincoln County","Wyoming"
"2010","161","Lincoln Parish","Louisiana"
"2010","3028","Linn County","Iowa"
"2010","33","Linn County","Kansas"
"2010","47","Linn County","Missouri"
"2010","703","Linn County","Oregon"
"2010","6","Lipscomb County","Texas"
"2010","1176","Litchfield County","Connecticut"
"2010","38","Little River County","Arkansas"
"2010","47","Live Oak County","Texas"
"2010","144","Livingston County","Illinois"
"2010","26","Livingston County","Kentucky"
"2010","1344","Livingston County","Michigan"
"2010","53","Livingston County","Missouri"
"2010","308","Livingston County","New York"
"2010","1219","Livingston Parish","Louisiana"
"2010","82","Llano County","Texas"
"2010","85","Logan County","Arkansas"
"2010","129","Logan County","Colorado"
"2010","82","Logan County","Illinois"
"2010","5","Logan County","Kansas"
"2010","134","Logan County","Kentucky"
"2010","4","Logan County","Nebraska"
"2010","2","Logan County","North Dakota"
"2010","198","Logan County","Ohio"
"2010","384","Logan County","Oklahoma"
"2010","101","Logan County","West Virginia"
"2010","117","Long County","Georgia"
"2010","863","Lonoke County","Arkansas"
"2010","2105","Lorain County","Ohio"
"2010","197","Los Alamos County","New Mexico"
"2010","53417","Los Angeles County","California"
"2010","374","Loudon County","Tennessee"
"2010","5418","Loudoun County","Virginia"
"2010","28","Louisa County","Iowa"
"2010","267","Louisa County","Virginia"
"2010","28","Love County","Oklahoma"
"2010","14","Lowndes County","Alabama"
"2010","728","Lowndes County","Georgia"
"2010","311","Lowndes County","Mississippi"
"2010","58","Lo�za Municipio","Puerto Rico"
"2010","2526","Lubbock County","Texas"
"2010","39","Lucas County","Iowa"
"2010","2289","Lucas County","Ohio"
"2010","19","Luce County","Michigan"
"2010","100","Lumpkin County","Georgia"
"2010","65","Luna County","New Mexico"
"2010","17","Lunenburg County","Virginia"
"2010","106","Luquillo Municipio","Puerto Rico"
"2010","1518","Luzerne County","Pennsylvania"
"2010","747","Lycoming County","Pennsylvania"
"2010","6","Lyman County","South Dakota"
"2010","460","Lynchburg city","Virginia"
"2010","27","Lynn County","Texas"
"2010","51","Lyon County","Iowa"
"2010","157","Lyon County","Kansas"
"2010","33","Lyon County","Kentucky"
"2010","89","Lyon County","Minnesota"
"2010","527","Lyon County","Nevada"
"2010","11","Mackinac County","Michigan"
"2010","5849","Macomb County","Michigan"
"2010","24","Macon County","Alabama"
"2010","19","Macon County","Georgia"
"2010","807","Macon County","Illinois"
"2010","23","Macon County","Missouri"
"2010","141","Macon County","North Carolina"
"2010","126","Macon County","Tennessee"
"2010","250","Macoupin County","Illinois"
"2010","997","Madera County","California"
"2010","4000","Madison County","Alabama"
"2010","52","Madison County","Arkansas"
"2010","23","Madison County","Florida"
"2010","100","Madison County","Georgia"
"2010","117","Madison County","Idaho"
"2010","2155","Madison County","Illinois"
"2010","698","Madison County","Indiana"
"2010","94","Madison County","Iowa"
"2010","508","Madison County","Kentucky"
"2010","978","Madison County","Mississippi"
"2010","33","Madison County","Missouri"
"2010","20","Madison County","Montana"
"2010","134","Madison County","Nebraska"
"2010","382","Madison County","New York"
"2010","58","Madison County","North Carolina"
"2010","220","Madison County","Ohio"
"2010","654","Madison County","Tennessee"
"2010","29","Madison County","Texas"
"2010","61","Madison County","Virginia"
"2010","15","Madison Parish","Louisiana"
"2010","3","Magoffin County","Kentucky"
"2010","105","Mahaska County","Iowa"
"2010","11","Mahnomen County","Minnesota"
"2010","1267","Mahoning County","Ohio"
"2010","12","Major County","Oklahoma"
"2010","82","Malheur County","Oregon"
"2010","203","Manassas Park city","Virginia"
"2010","448","Manassas city","Virginia"
"2010","2290","Manatee County","Florida"
"2010","105","Manat� Municipio","Puerto Rico"
"2010","42","Manistee County","Michigan"
"2010","438","Manitowoc County","Wisconsin"
"2010","868","Marathon County","Wisconsin"
"2010","54","Marengo County","Alabama"
"2010","1","Maricao Municipio","Puerto Rico"
"2010","40714","Maricopa County","Arizona"
"2010","36","Maries County","Missouri"
"2010","1716","Marin County","California"
"2010","147","Marinette County","Wisconsin"
"2010","86","Marion County","Alabama"
"2010","62","Marion County","Arkansas"
"2010","1663","Marion County","Florida"
"2010","20","Marion County","Georgia"
"2010","150","Marion County","Illinois"
"2010","6651","Marion County","Indiana"
"2010","200","Marion County","Iowa"
"2010","56","Marion County","Kansas"
"2010","78","Marion County","Kentucky"
"2010","80","Marion County","Mississippi"
"2010","152","Marion County","Missouri"
"2010","291","Marion County","Ohio"
"2010","1829","Marion County","Oregon"
"2010","49","Marion County","South Carolina"
"2010","116","Marion County","Tennessee"
"2010","30","Marion County","Texas"
"2010","331","Marion County","West Virginia"
"2010","69","Mariposa County","California"
"2010","45","Marlboro County","South Carolina"
"2010","226","Marquette County","Michigan"
"2010","53","Marquette County","Wisconsin"
"2010","420","Marshall County","Alabama"
"2010","58","Marshall County","Illinois"
"2010","263","Marshall County","Indiana"
"2010","290","Marshall County","Iowa"
"2010","27","Marshall County","Kansas"
"2010","117","Marshall County","Kentucky"
"2010","43","Marshall County","Minnesota"
"2010","118","Marshall County","Mississippi"
"2010","45","Marshall County","Oklahoma"
"2010","8","Marshall County","South Dakota"
"2010","188","Marshall County","Tennessee"
"2010","166","Marshall County","West Virginia"
"2010","901","Martin County","Florida"
"2010","41","Martin County","Indiana"
"2010","13","Martin County","Kentucky"
"2010","104","Martin County","Minnesota"
"2010","61","Martin County","North Carolina"
"2010","21","Martin County","Texas"
"2010","54","Martinsville city","Virginia"
"2010","47","Mason County","Illinois"
"2010","78","Mason County","Kentucky"
"2010","44","Mason County","Michigan"
"2010","7","Mason County","Texas"
"2010","327","Mason County","Washington"
"2010","73","Mason County","West Virginia"
"2010","44","Massac County","Illinois"
"2010","135","Matagorda County","Texas"
"2010","1160","Matanuska-Susitna Borough","Alaska"
"2010","36","Mathews County","Virginia"
"2010","627","Maui County","Hawaii"
"2010","19","Maunabo Municipio","Puerto Rico"
"2010","678","Maury County","Tennessee"
"2010","95","Maverick County","Texas"
"2010","123","Mayag�ez Municipio","Puerto Rico"
"2010","189","Mayes County","Oklahoma"
"2010","316","McClain County","Oklahoma"
"2010","2","McCone County","Montana"
"2010","39","McCook County","South Dakota"
"2010","20","McCormick County","South Carolina"
"2010","385","McCracken County","Kentucky"
"2010","16","McCreary County","Kentucky"
"2010","21","McCulloch County","Texas"
"2010","30","McCurtain County","Oklahoma"
"2010","56","McDonald County","Missouri"
"2010","118","McDonough County","Illinois"
"2010","155","McDowell County","North Carolina"
"2010","11","McDowell County","West Virginia"
"2010","85","McDuffie County","Georgia"
"2010","2053","McHenry County","Illinois"
"2010","21","McHenry County","North Dakota"
"2010","39","McIntosh County","Georgia"
"2010","10","McIntosh County","North Dakota"
"2010","66","McIntosh County","Oklahoma"
"2010","126","McKean County","Pennsylvania"
"2010","7","McKenzie County","North Dakota"
"2010","92","McKinley County","New Mexico"
"2010","1703","McLean County","Illinois"
"2010","26","McLean County","Kentucky"
"2010","59","McLean County","North Dakota"
"2010","1788","McLennan County","Texas"
"2010","245","McLeod County","Minnesota"
"2010","223","McMinn County","Tennessee"
"2010","1","McMullen County","Texas"
"2010","101","McNairy County","Tennessee"
"2010","107","McPherson County","Kansas"
"2010","7","McPherson County","South Dakota"
"2010","21","Meade County","Kansas"
"2010","316","Meade County","Kentucky"
"2010","192","Meade County","South Dakota"
"2010","2","Meagher County","Montana"
"2010","8698","Mecklenburg County","North Carolina"
"2010","60","Mecklenburg County","Virginia"
"2010","130","Mecosta County","Michigan"
"2010","1595","Medina County","Ohio"
"2010","199","Medina County","Texas"
"2010","131","Meeker County","Minnesota"
"2010","40","Meigs County","Ohio"
"2010","45","Meigs County","Tennessee"
"2010","1","Mellette County","South Dakota"
"2010","140","Menard County","Illinois"
"2010","3","Menard County","Texas"
"2010","239","Mendocino County","California"
"2010","17","Menifee County","Kentucky"
"2010","90","Menominee County","Michigan"
"2010","4","Menominee County","Wisconsin"
"2010","2035","Merced County","California"
"2010","126","Mercer County","Illinois"
"2010","108","Mercer County","Kentucky"
"2010","9","Mercer County","Missouri"
"2010","2219","Mercer County","New Jersey"
"2010","28","Mercer County","North Dakota"
"2010","104","Mercer County","Ohio"
"2010","584","Mercer County","Pennsylvania"
"2010","250","Mercer County","West Virginia"
"2010","74","Meriwether County","Georgia"
"2010","30","Merrick County","Nebraska"
"2010","1007","Merrimack County","New Hampshire"
"2010","1416","Mesa County","Colorado"
"2010","26","Metcalfe County","Kentucky"
"2010","138","Miami County","Indiana"
"2010","258","Miami County","Kansas"
"2010","799","Miami County","Ohio"
"2010","8871","Miami-Dade County","Florida"
"2010","1279","Middlesex County","Connecticut"
"2010","12108","Middlesex County","Massachusetts"
"2010","4790","Middlesex County","New Jersey"
"2010","41","Middlesex County","Virginia"
"2010","669","Midland County","Michigan"
"2010","1365","Midland County","Texas"
"2010","189","Mifflin County","Pennsylvania"
"2010","92","Milam County","Texas"
"2010","44","Millard County","Utah"
"2010","145","Mille Lacs County","Minnesota"
"2010","222","Miller County","Arkansas"
"2010","14","Miller County","Georgia"
"2010","66","Miller County","Missouri"
"2010","72","Mills County","Iowa"
"2010","17","Mills County","Texas"
"2010","4801","Milwaukee County","Wisconsin"
"2010","14","Miner County","South Dakota"
"2010","8","Mineral County","Montana"
"2010","12","Mineral County","Nevada"
"2010","105","Mineral County","West Virginia"
"2010","36","Mingo County","West Virginia"
"2010","80","Minidoka County","Idaho"
"2010","1912","Minnehaha County","South Dakota"
"2010","49","Missaukee County","Michigan"
"2010","222","Mississippi County","Arkansas"
"2010","45","Mississippi County","Missouri"
"2010","783","Missoula County","Montana"
"2010","34","Mitchell County","Georgia"
"2010","8","Mitchell County","Iowa"
"2010","26","Mitchell County","Kansas"
"2010","40","Mitchell County","North Carolina"
"2010","19","Mitchell County","Texas"
"2010","2474","Mobile County","Alabama"
"2010","49","Moca Municipio","Puerto Rico"
"2010","13","Modoc County","California"
"2010","75","Moffat County","Colorado"
"2010","1195","Mohave County","Arizona"
"2010","84","Moniteau County","Missouri"
"2010","4400","Monmouth County","New Jersey"
"2010","51","Mono County","California"
"2010","29","Monona County","Iowa"
"2010","801","Monongalia County","West Virginia"
"2010","45","Monroe County","Alabama"
"2010","17","Monroe County","Arkansas"
"2010","322","Monroe County","Florida"
"2010","108","Monroe County","Georgia"
"2010","298","Monroe County","Illinois"
"2010","956","Monroe County","Indiana"
"2010","15","Monroe County","Iowa"
"2010","19","Monroe County","Kentucky"
"2010","832","Monroe County","Michigan"
"2010","86","Monroe County","Mississippi"
"2010","15","Monroe County","Missouri"
"2010","5935","Monroe County","New York"
"2010","55","Monroe County","Ohio"
"2010","871","Monroe County","Pennsylvania"
"2010","152","Monroe County","Tennessee"
"2010","28","Monroe County","West Virginia"
"2010","269","Monroe County","Wisconsin"
"2010","85","Montague County","Texas"
"2010","189","Montcalm County","Michigan"
"2010","2524","Monterey County","California"
"2010","91","Montezuma County","Colorado"
"2010","1247","Montgomery County","Alabama"
"2010","22","Montgomery County","Arkansas"
"2010","13","Montgomery County","Georgia"
"2010","114","Montgomery County","Illinois"
"2010","273","Montgomery County","Indiana"
"2010","38","Montgomery County","Iowa"
"2010","174","Montgomery County","Kansas"
"2010","169","Montgomery County","Kentucky"
"2010","9171","Montgomery County","Maryland"
"2010","21","Montgomery County","Mississippi"
"2010","39","Montgomery County","Missouri"
"2010","208","Montgomery County","New York"
"2010","74","Montgomery County","North Carolina"
"2010","3545","Montgomery County","Ohio"
"2010","6448","Montgomery County","Pennsylvania"
"2010","2515","Montgomery County","Tennessee"
"2010","5090","Montgomery County","Texas"
"2010","521","Montgomery County","Virginia"
"2010","24","Montmorency County","Michigan"
"2010","131","Montour County","Pennsylvania"
"2010","220","Montrose County","Colorado"
"2010","44","Moody County","South Dakota"
"2010","792","Moore County","North Carolina"
"2010","16","Moore County","Tennessee"
"2010","128","Moore County","Texas"
"2010","120","Morehouse Parish","Louisiana"
"2010","835","Morgan County","Alabama"
"2010","159","Morgan County","Colorado"
"2010","73","Morgan County","Georgia"
"2010","206","Morgan County","Illinois"
"2010","584","Morgan County","Indiana"
"2010","7","Morgan County","Kentucky"
"2010","39","Morgan County","Missouri"
"2010","27","Morgan County","Ohio"
"2010","51","Morgan County","Tennessee"
"2010","103","Morgan County","Utah"
"2010","83","Morgan County","West Virginia"
"2010","85","Morovis Municipio","Puerto Rico"
"2010","11","Morrill County","Nebraska"
"2010","20","Morris County","Kansas"
"2010","3784","Morris County","New Jersey"
"2010","45","Morris County","Texas"
"2010","159","Morrison County","Minnesota"
"2010","172","Morrow County","Ohio"
"2010","18","Morrow County","Oregon"
"2010","15","Morton County","Kansas"
"2010","356","Morton County","North Dakota"
"2010","1","Motley County","Texas"
"2010","83","Moultrie County","Illinois"
"2010","23","Mountrail County","North Dakota"
"2010","239","Mower County","Minnesota"
"2010","78","Muhlenberg County","Kentucky"
"2010","6297","Multnomah County","Oregon"
"2010","157","Murray County","Georgia"
"2010","37","Murray County","Minnesota"
"2010","47","Murray County","Oklahoma"
"2010","190","Muscatine County","Iowa"
"2010","1096","Muscogee County","Georgia"
"2010","876","Muskegon County","Michigan"
"2010","390","Muskingum County","Ohio"
"2010","418","Muskogee County","Oklahoma"
"2010","30","Musselshell County","Montana"
"2010","320","Nacogdoches County","Texas"
"2010","80","Naguabo Municipio","Puerto Rico"
"2010","10","Nance County","Nebraska"
"2010","46","Nantucket County","Massachusetts"
"2010","889","Napa County","California"
"2010","31","Naranjito Municipio","Puerto Rico"
"2010","411","Nash County","North Carolina"
"2010","573","Nassau County","Florida"
"2010","8291","Nassau County","New York"
"2010","167","Natchitoches Parish","Louisiana"
"2010","992","Natrona County","Wyoming"
"2010","305","Navajo County","Arizona"
"2010","163","Navarro County","Texas"
"2010","305","Nelson County","Kentucky"
"2010","8","Nelson County","North Dakota"
"2010","61","Nelson County","Virginia"
"2010","58","Nemaha County","Kansas"
"2010","31","Nemaha County","Nebraska"
"2010","57","Neosho County","Kansas"
"2010","69","Neshoba County","Mississippi"
"2010","5","Ness County","Kansas"
"2010","16","Nevada County","Arkansas"
"2010","594","Nevada County","California"
"2010","3973","New Castle County","Delaware"
"2010","1260","New Hanover County","North Carolina"
"2010","5319","New Haven County","Connecticut"
"2010","213","New Kent County","Virginia"
"2010","1720","New London County","Connecticut"
"2010","50","New Madrid County","Missouri"
"2010","6288","New York County","New York"
"2010","148","Newaygo County","Michigan"
"2010","129","Newberry County","South Carolina"
"2010","440","Newport County","Rhode Island"
"2010","1138","Newport News city","Virginia"
"2010","15","Newton County","Arkansas"
"2010","819","Newton County","Georgia"
"2010","84","Newton County","Indiana"
"2010","59","Newton County","Mississippi"
"2010","385","Newton County","Missouri"
"2010","20","Newton County","Texas"
"2010","327","Nez Perce County","Idaho"
"2010","1341","Niagara County","New York"
"2010","20","Nicholas County","Kentucky"
"2010","82","Nicholas County","West Virginia"
"2010","226","Nicollet County","Minnesota"
"2010","8","Niobrara County","Wyoming"
"2010","215","Noble County","Indiana"
"2010","26","Noble County","Ohio"
"2010","17","Noble County","Oklahoma"
"2010","59","Nobles County","Minnesota"
"2010","105","Nodaway County","Missouri"
"2010","50","Nolan County","Texas"
"2010","20","Nome Census Area","Alaska"
"2010","5644","Norfolk County","Massachusetts"
"2010","1414","Norfolk city","Virginia"
"2010","21","Norman County","Minnesota"
"2010","11","North Slope Borough","Alaska"
"2010","40","Northampton County","North Carolina"
"2010","2097","Northampton County","Pennsylvania"
"2010","39","Northampton County","Virginia"
"2010","391","Northumberland County","Pennsylvania"
"2010","23","Northumberland County","Virginia"
"2010","3","Northwest Arctic Borough","Alaska"
"2010","11","Norton County","Kansas"
"2010","13","Norton city","Virginia"
"2010","66","Nottoway County","Virginia"
"2010","44","Nowata County","Oklahoma"
"2010","19","Noxubee County","Mississippi"
"2010","11","Nuckolls County","Nebraska"
"2010","2264","Nueces County","Texas"
"2010","203","Nye County","Nevada"
"2010","27","O'Brien County","Iowa"
"2010","9776","Oakland County","Michigan"
"2010","134","Obion County","Tennessee"
"2010","3797","Ocean County","New Jersey"
"2010","61","Oceana County","Michigan"
"2010","59","Ochiltree County","Texas"
"2010","263","Oconee County","Georgia"
"2010","294","Oconee County","South Carolina"
"2010","222","Oconto County","Wisconsin"
"2010","38","Ogemaw County","Michigan"
"2010","271","Ogle County","Illinois"
"2010","51","Oglethorpe County","Georgia"
"2010","47","Ohio County","Indiana"
"2010","74","Ohio County","Kentucky"
"2010","242","Ohio County","West Virginia"
"2010","1677","Okaloosa County","Florida"
"2010","140","Okanogan County","Washington"
"2010","80","Okeechobee County","Florida"
"2010","18","Okfuskee County","Oklahoma"
"2010","7011","Oklahoma County","Oklahoma"
"2010","165","Okmulgee County","Oklahoma"
"2010","245","Oktibbeha County","Mississippi"
"2010","612","Oldham County","Kentucky"
"2010","11","Oldham County","Texas"
"2010","7","Oliver County","North Dakota"
"2010","1540","Olmsted County","Minnesota"
"2010","14","Oneida County","Idaho"
"2010","1205","Oneida County","New York"
"2010","173","Oneida County","Wisconsin"
"2010","3653","Onondaga County","New York"
"2010","2849","Onslow County","North Carolina"
"2010","743","Ontario County","New York"
"2010","6","Ontonagon County","Michigan"
"2010","20003","Orange County","California"
"2010","8449","Orange County","Florida"
"2010","38","Orange County","Indiana"
"2010","2007","Orange County","New York"
"2010","985","Orange County","North Carolina"
"2010","390","Orange County","Texas"
"2010","102","Orange County","Vermont"
"2010","296","Orange County","Virginia"
"2010","177","Orangeburg County","South Carolina"
"2010","11","Oregon County","Missouri"
"2010","194","Orleans County","New York"
"2010","100","Orleans County","Vermont"
"2010","1796","Orleans Parish","Louisiana"
"2010","27","Orocovis Municipio","Puerto Rico"
"2010","90","Osage County","Kansas"
"2010","75","Osage County","Missouri"
"2010","242","Osage County","Oklahoma"
"2010","9","Osborne County","Kansas"
"2010","2185","Osceola County","Florida"
"2010","27","Osceola County","Iowa"
"2010","55","Osceola County","Michigan"
"2010","19","Oscoda County","Michigan"
"2010","619","Oswego County","New York"
"2010","68","Otero County","Colorado"
"2010","416","Otero County","New Mexico"
"2010","112","Otoe County","Nebraska"
"2010","83","Otsego County","Michigan"
"2010","172","Otsego County","New York"
"2010","31","Ottawa County","Kansas"
"2010","2027","Ottawa County","Michigan"
"2010","239","Ottawa County","Ohio"
"2010","108","Ottawa County","Oklahoma"
"2010","280","Otter Tail County","Minnesota"
"2010","101","Ouachita County","Arkansas"
"2010","1053","Ouachita Parish","Louisiana"
"2010","20","Ouray County","Colorado"
"2010","1500","Outagamie County","Wisconsin"
"2010","67","Overton County","Tennessee"
"2010","94","Owen County","Indiana"
"2010","24","Owen County","Kentucky"
"2010","1","Owsley County","Kentucky"
"2010","19","Owyhee County","Idaho"
"2010","222","Oxford County","Maine"
"2010","7","Ozark County","Missouri"
"2010","698","Ozaukee County","Wisconsin"
"2010","86","Pacific County","Washington"
"2010","58","Page County","Iowa"
"2010","90","Page County","Virginia"
"2010","7960","Palm Beach County","Florida"
"2010","26","Palo Alto County","Iowa"
"2010","92","Palo Pinto County","Texas"
"2010","48","Pamlico County","North Carolina"
"2010","104","Panola County","Mississippi"
"2010","60","Panola County","Texas"
"2010","144","Park County","Colorado"
"2010","83","Park County","Montana"
"2010","159","Park County","Wyoming"
"2010","75","Parke County","Indiana"
"2010","986","Parker County","Texas"
"2010","35","Parmer County","Texas"
"2010","3336","Pasco County","Florida"
"2010","244","Pasquotank County","North Carolina"
"2010","2307","Passaic County","New Jersey"
"2010","62","Patillas Municipio","Puerto Rico"
"2010","36","Patrick County","Virginia"
"2010","1351","Paulding County","Georgia"
"2010","73","Paulding County","Ohio"
"2010","33","Pawnee County","Kansas"
"2010","6","Pawnee County","Nebraska"
"2010","69","Pawnee County","Oklahoma"
"2010","148","Payette County","Idaho"
"2010","347","Payne County","Oklahoma"
"2010","179","Peach County","Georgia"
"2010","244","Pearl River County","Mississippi"
"2010","45","Pecos County","Texas"
"2010","23","Pembina County","North Dakota"
"2010","32","Pemiscot County","Missouri"
"2010","57","Pend Oreille County","Washington"
"2010","312","Pender County","North Carolina"
"2010","42","Pendleton County","Kentucky"
"2010","8","Pendleton County","West Virginia"
"2010","83","Pennington County","Minnesota"
"2010","848","Pennington County","South Dakota"
"2010","904","Penobscot County","Maine"
"2010","1642","Peoria County","Illinois"
"2010","25","Pepin County","Wisconsin"
"2010","11","Perkins County","Nebraska"
"2010","5","Perkins County","South Dakota"
"2010","53","Perquimans County","North Carolina"
"2010","1","Perry County","Alabama"
"2010","32","Perry County","Arkansas"
"2010","56","Perry County","Illinois"
"2010","90","Perry County","Indiana"
"2010","58","Perry County","Kentucky"
"2010","32","Perry County","Mississippi"
"2010","68","Perry County","Missouri"
"2010","121","Perry County","Ohio"
"2010","282","Perry County","Pennsylvania"
"2010","12","Perry County","Tennessee"
"2010","3","Pershing County","Nevada"
"2010","135","Person County","North Carolina"
"2010","93","Petersburg city","Virginia"
"2010","1","Petroleum County","Montana"
"2010","207","Pettis County","Missouri"
"2010","35","Penuelas Municipio","Puerto Rico"
"2010","168","Phelps County","Missouri"
"2010","49","Phelps County","Nebraska"
"2010","8598","Philadelphia County","Pennsylvania"
"2010","29","Phillips County","Arkansas"
"2010","28","Phillips County","Colorado"
"2010","5","Phillips County","Kansas"
"2010","17","Phillips County","Montana"
"2010","125","Piatt County","Illinois"
"2010","340","Pickaway County","Ohio"
"2010","60","Pickens County","Alabama"
"2010","156","Pickens County","Georgia"
"2010","610","Pickens County","South Carolina"
"2010","7","Pickett County","Tennessee"
"2010","102","Pierce County","Georgia"
"2010","13","Pierce County","Nebraska"
"2010","27","Pierce County","North Dakota"
"2010","6576","Pierce County","Washington"
"2010","235","Pierce County","Wisconsin"
"2010","42","Pike County","Alabama"
"2010","18","Pike County","Arkansas"
"2010","88","Pike County","Georgia"
"2010","33","Pike County","Illinois"
"2010","71","Pike County","Indiana"
"2010","171","Pike County","Kentucky"
"2010","114","Pike County","Mississippi"
"2010","48","Pike County","Missouri"
"2010","78","Pike County","Ohio"
"2010","393","Pike County","Pennsylvania"
"2010","7407","Pima County","Arizona"
"2010","4311","Pinal County","Arizona"
"2010","114","Pine County","Minnesota"
"2010","5191","Pinellas County","Florida"
"2010","23","Pipestone County","Minnesota"
"2010","61","Piscataquis County","Maine"
"2010","111","Pitkin County","Colorado"
"2010","1268","Pitt County","North Carolina"
"2010","265","Pittsburg County","Oklahoma"
"2010","290","Pittsylvania County","Virginia"
"2010","3","Piute County","Utah"
"2010","4123","Placer County","California"
"2010","83","Plaquemines Parish","Louisiana"
"2010","965","Platte County","Missouri"
"2010","176","Platte County","Nebraska"
"2010","52","Platte County","Wyoming"
"2010","32","Pleasants County","West Virginia"
"2010","83","Plumas County","California"
"2010","133","Plymouth County","Iowa"
"2010","3742","Plymouth County","Massachusetts"
"2010","22","Pocahontas County","Iowa"
"2010","32","Pocahontas County","West Virginia"
"2010","120","Poinsett County","Arkansas"
"2010","89","Pointe Coupee Parish","Louisiana"
"2010","67","Polk County","Arkansas"
"2010","3426","Polk County","Florida"
"2010","114","Polk County","Georgia"
"2010","4455","Polk County","Iowa"
