MMSI, LAT, LON, SPEED, COURSE, STATUS, TIMESTAMP
563009210,1.283592,103.772100,0,309,15,2013-11-20T16:11:00
354437000,1.240317,103.691600,0,74,5,2013-11-20T16:10:00
525018201,1.233727,103.825700,4,18,15,2013-11-20T16:10:00
525017038,-3.290033,114.565800,0,95,1,2013-11-20T16:11:00
210911000,-12.491740,130.882300,1,312,5,2013-11-20T16:09:00
574168158,10.683620,106.768100,61,138,5,2013-11-20T16:10:00
563269000,1.112052,103.597800,5,116,0,2013-11-20T16:11:00
525024056,-5.958550,105.973700,1,113,99,2013-11-20T16:10:00
229443000,-12.106230,130.232600,114,114,0,2013-11-20T16:11:00
503642100,-12.470920,130.846300,0,260,99,2013-11-20T15:55:00
525008027,-5.904415,105.988100,2,41,1,2013-11-20T16:11:00
247293500,1.293317,103.692700,0,211,5,2013-11-20T16:11:00
525007018,-5.895562,105.997700,2,106,1,2013-11-20T16:10:00
636091772,1.223455,103.640700,7,317,0,2013-11-20T16:12:00
441659000,5.602967,113.898500,157,36,0,2013-11-20T16:01:00
538003718,1.280117,103.693500,0,173,5,2013-11-20T16:11:00
529461000,1.230917,103.579200,2,205,1,2013-11-20T15:58:00
477991258,5.460993,100.319600,2,310,99,2013-11-20T15:55:00
538005242,10.761420,106.798100,0,335,5,2013-11-20T16:08:00
477044300,6.013815,95.946960,114,105,0,2013-11-20T15:37:00
477319900,1.250608,103.903500,1,343,1,2013-11-20T16:10:00
477257300,1.308130,103.716100,0,298,5,2013-11-20T16:08:00
548791000,1.305587,103.646900,0,238,5,2013-11-20T16:10:00
566639000,1.285942,103.754200,0,310,5,2013-11-20T16:07:00
525019451,-8.533588,115.509300,0,289,0,2013-11-20T16:09:00
503609000,-16.928630,145.780200,0,289,5,2013-11-20T16:04:00
525010053,-8.542982,115.519400,7,350,15,2013-11-20T16:11:00
525018229,-5.838515,106.056200,161,84,0,2013-11-20T15:57:00
538004045,1.255173,103.911700,1,240,1,2013-11-20T16:10:00
503640500,-10.586450,142.221500,0,280,0,2013-11-20T16:10:00
533180004,1.231522,103.571800,2,30,1,2013-11-20T16:00:00
565744000,1.273818,103.754100,59,310,0,2013-11-20T16:09:00
457532000,1.309750,103.726700,0,191,99,2013-11-20T16:06:00
565648000,1.274040,103.969900,0,213,1,2013-11-20T15:19:00
352374000,-6.016487,105.888900,57,52,0,2013-11-20T16:11:00
253533000,1.299620,103.652400,0,293,5,2013-11-20T16:00:00
503213000,-12.073870,130.449600,79,271,0,2013-11-20T16:11:00
538003824,1.101470,103.740400,120,44,0,2013-11-20T16:11:00
412439850,-5.954220,105.989500,3,44,8,2013-11-20T16:12:00
525012130,1.219697,103.592900,28,313,0,2013-11-20T16:07:00
5671304,7.832193,98.423740,0,0,98,2013-11-20T16:09:00
244841000,1.170617,103.714800,0,220,1,2013-11-20T16:03:00
440673000,10.758700,106.730200,3,20,5,2013-11-20T16:09:00
5330506,5.426615,100.252100,0,0,14,2013-11-20T15:57:00
566464000,1.259685,103.897200,1,235,1,2013-11-20T16:01:00
565574000,1.242612,103.921500,0,264,1,2013-11-20T16:05:00
564744000,1.226000,103.649700,0,122,1,2013-11-20T16:10:00
352441000,1.290517,103.726400,0,306,1,2013-11-20T15:50:00
257483000,1.089305,103.891400,2,125,3,2013-11-20T16:08:00
563004540,1.290720,103.760400,0,94,8,2013-11-20T16:12:00
335463001,1.293308,103.750300,2,114,99,2013-11-20T16:11:00
636091903,10.194850,123.775000,0,102,1,2013-11-20T16:11:00
503630000,-10.333000,105.566000,55,270,0,2013-11-20T16:11:00
563015540,1.306147,103.727400,0,110,99,2013-11-20T16:11:00
5631100,1.273633,103.801300,0,0,14,2013-11-20T16:09:00
563894000,1.265352,103.943100,0,233,15,2013-11-20T15:48:00
229456000,1.168300,103.680500,159,303,0,2013-11-20T16:12:00
246383000,1.262913,103.829000,1,60,5,2013-11-20T16:02:00
538005084,1.262948,103.871700,1,271,1,2013-11-20T16:10:00
563001140,1.303967,103.669200,1,329,99,2013-11-20T16:00:00
235055168,-12.458790,130.849300,0,299,0,2013-11-20T16:09:00
351160000,10.522530,107.014900,46,38,0,2013-11-20T15:53:00
372728000,1.193975,103.881400,124,59,0,2013-11-20T16:11:00
503434600,-12.454790,130.847500,0,254,99,2013-11-20T15:38:00
371408000,1.301605,103.720800,0,242,0,2013-11-20T16:11:00
574209000,10.713420,106.754500,0,215,0,2013-11-20T16:10:00
5631106,1.271400,103.842400,0,0,14,2013-11-20T16:08:00
566135000,1.234547,103.636700,2,357,0,2013-11-20T16:10:00
563018010,1.270058,103.867200,0,2,99,2013-11-20T15:51:00
525025080,-3.313673,114.562600,60,22,15,2013-11-20T16:11:00
373515000,1.269262,103.951200,37,349,0,2013-11-20T16:03:00
563022020,1.258913,103.730800,43,231,99,2013-11-20T16:08:00
370453000,1.265560,103.943100,1,29,1,2013-11-20T16:12:00
525025087,-3.234193,114.541900,65,7,15,2013-11-20T16:12:00
533000966,1.265037,103.873600,1,44,1,2013-11-20T16:08:00
565615000,1.267502,103.835000,1,263,5,2013-11-20T16:03:00
457393000,1.243415,103.866300,75,95,99,2013-11-20T15:53:00
566511000,1.219693,103.725900,1,217,1,2013-11-20T16:02:00
566964000,1.250598,103.859800,58,322,0,2013-11-20T16:12:00
563021750,1.271098,103.854400,1,75,99,2013-11-20T16:11:00
477826700,1.129395,103.570400,2,189,0,2013-11-20T15:18:00
371992000,5.230427,114.679700,0,69,5,2013-11-20T15:51:00
563005590,1.266135,103.852300,51,150,0,2013-11-20T16:12:00
565517000,1.238732,103.590400,0,6,1,2013-11-20T16:12:00
503410700,-12.480720,130.925900,0,360,99,2013-11-20T16:11:00
574320000,10.278300,123.885600,0,103,1,2013-11-20T16:12:00
403509001,1.189767,103.660700,102,301,1,2013-11-20T16:12:00
563085000,1.174933,103.667600,73,296,0,2013-11-20T16:10:00
636014183,1.228862,103.590100,0,193,1,2013-11-20T15:45:00
563005190,1.213818,103.828300,1,184,0,2013-11-20T15:58:00
565463000,1.226292,103.659700,2,338,1,2013-11-20T16:11:00
503728400,-12.492460,130.864500,0,199,99,2013-11-20T16:09:00
563001280,1.226552,103.705500,59,51,0,2013-11-20T16:11:00
538003798,1.304083,103.717800,0,165,5,2013-11-20T16:04:00
529361000,1.302947,103.701400,9,217,99,2013-11-20T15:58:00
477760400,-6.011783,105.955300,1,256,5,2013-11-20T16:08:00
564416000,1.307698,103.652300,0,63,0,2013-11-20T16:09:00
636015370,10.146390,100.837200,171,354,0,2013-11-20T15:30:00
533000525,5.524775,100.302000,60,128,1,2013-11-20T16:09:00
566691000,1.174703,103.778400,73,57,0,2013-11-20T15:57:00
375888000,1.161140,103.776100,112,243,0,2013-11-20T16:08:00
538090461,1.177243,103.669300,150,285,0,2013-11-20T16:08:00
538002823,1.264297,103.851700,0,180,5,2013-11-20T16:10:00
538003004,11.293330,99.670250,0,275,1,2013-11-20T16:11:00
1905268,1.283152,103.779300,0,0,15,2013-11-20T16:11:00
564313000,1.282243,103.771100,2,209,5,2013-11-20T16:11:00
355951000,10.759020,106.793200,0,267,5,2013-11-20T15:25:00
354934000,1.142098,103.729200,100,302,0,2013-11-20T16:10:00
563004130,1.280712,103.904700,62,81,15,2013-11-20T16:08:00
565081000,1.193045,103.749200,0,44,5,2013-11-20T15:51:00
636013972,1.248512,103.567900,1,174,1,2013-11-20T15:57:00
355164000,1.249688,103.883600,42,101,0,2013-11-20T16:11:00
563012720,1.218383,103.817100,29,135,8,2013-11-20T16:08:00
533632000,5.319890,100.138400,83,359,0,2013-11-20T16:12:00
563546000,1.297043,103.933800,0,354,0,2013-11-20T15:58:00
636091968,10.760000,106.716700,0,0,5,2013-11-20T16:10:00
563009350,1.306265,103.727600,0,98,99,2013-11-20T16:11:00
305757000,1.265270,103.892000,1,247,1,2013-11-20T16:11:00
356278000,5.417952,100.360200,2,258,15,2013-11-20T16:07:00
563617000,1.243967,103.690700,0,164,5,2013-11-20T16:06:00
563516000,1.229633,103.983600,154,81,0,2013-11-20T15:58:00
636091893,1.224617,103.875800,76,136,0,2013-11-20T16:12:00
565241000,1.209518,103.845300,79,260,8,2013-11-20T16:02:00
566754000,1.354487,103.545900,48,341,1,2013-11-20T16:12:00
371303000,10.501930,106.998700,110,199,0,2013-11-20T16:09:00
564174000,1.265550,103.685300,0,74,5,2013-11-20T16:11:00
259156000,-12.472420,130.845600,1,356,5,2013-11-20T16:04:00
567062400,-10.282180,105.583500,12,325,8,2013-11-20T16:11:00
636010701,10.752210,106.778000,0,349,5,2013-11-20T16:08:00
441753000,1.229400,103.655300,1,220,1,2013-11-20T16:11:00
229275000,1.268533,103.769800,0,297,5,2013-11-20T16:08:00
240506000,1.229367,103.810400,0,340,5,2013-11-20T16:09:00
356446000,1.234483,103.967400,126,74,0,2013-11-20T15:22:00
574056046,1.235120,103.796300,2,200,1,2013-11-20T15:41:00
351931000,1.113383,103.535300,166,120,0,2013-11-20T15:46:00
441662000,1.224447,103.647000,0,346,1,2013-11-20T15:14:00
354984000,10.599820,100.609100,130,181,0,2013-11-20T15:15:00
228325600,5.570915,113.765000,4,144,0,2013-11-20T16:01:00
239672000,1.277133,103.962600,0,246,1,2013-11-20T15:37:00
565548000,1.281852,103.770800,0,339,0,2013-11-20T16:08:00
566392000,1.275060,103.892000,19,235,5,2013-11-20T15:30:00
563025250,1.269080,103.865200,2,34,99,2013-11-20T15:40:00
353578000,1.276500,103.756300,0,37,5,2013-11-20T16:07:00
357398000,1.225500,103.554300,92,331,0,2013-11-20T16:08:00
574046000,10.697880,106.754200,0,206,1,2013-11-20T16:12:00
370808000,1.285968,103.755200,0,258,5,2013-11-20T16:08:00
304512000,-6.011500,105.958700,0,0,5,2013-11-20T16:12:00
525008079,-5.961905,105.986100,2,19,0,2013-11-20T16:12:00
355462000,1.217682,103.592700,1,228,1,2013-11-20T16:11:00
372210000,10.417200,107.009200,110,115,0,2013-11-20T16:06:00
565769001,1.263373,103.848400,1,129,1,2013-11-20T16:11:00
548299100,9.436780,123.737300,109,133,0,2013-11-20T16:03:00
525017091,-5.921770,105.939800,58,107,0,2013-11-20T16:11:00
373671000,-16.836680,117.683300,140,167,0,2013-11-20T16:01:00
565923000,1.217618,103.721000,0,349,1,2013-11-20T16:10:00
219973000,1.191920,103.871800,175,79,0,2013-11-20T16:12:00
525018171,-5.836552,105.959500,124,66,0,2013-11-20T16:05:00
563659000,1.239817,103.750300,0,67,0,2013-11-20T16:08:00
375336000,10.760730,106.715200,1,277,5,2013-11-20T16:10:00
525005099,-5.917102,105.909600,84,107,0,2013-11-20T16:12:00
533057100,1.304657,103.649800,0,306,1,2013-11-20T16:01:00
120000000,-5.906993,105.971500,54,81,0,2013-11-20T16:11:00
564780000,1.220898,103.725900,3,34,5,2013-11-20T16:10:00
311000113,1.312030,103.648600,0,224,5,2013-11-20T16:03:00
565888000,1.206567,103.855500,64,66,0,2013-11-20T16:12:00
538004240,-16.189850,117.531800,113,341,0,2013-11-20T15:22:00
477334200,1.251200,103.886700,0,318,1,2013-11-20T16:10:00
5030052,-16.904100,145.841600,0,0,14,2013-11-20T16:09:00
563017120,-3.380862,114.502100,0,0,99,2013-11-20T16:12:00
525002111,-8.534110,115.509900,3,123,0,2013-11-20T16:10:00
525005259,1.279663,103.896200,32,178,1,2013-11-20T16:12:00
372493000,1.184733,103.811500,132,243,0,2013-11-20T16:12:00
566536000,1.223867,103.583200,2,209,0,2013-11-20T16:10:00
503664100,-12.451020,130.823400,1,270,99,2013-11-20T16:11:00
525025083,1.237500,103.818400,1,326,1,2013-11-20T16:07:00
574000850,1.230205,103.822700,1,180,1,2013-11-20T16:11:00
564736000,1.237117,103.686700,0,266,0,2013-11-20T16:10:00
564293000,1.232750,103.879500,66,227,1,2013-11-20T16:12:00
215202000,1.249350,103.910700,1,176,1,2013-11-20T16:11:00
525019293,-5.955942,105.990700,1,111,0,2013-11-20T16:10:00
525016699,-5.968888,105.992000,4,352,6,2013-11-20T16:06:00
566595000,1.228507,103.547500,0,180,1,2013-11-20T15:57:00
5330045,3.428005,101.788700,0,0,14,2013-11-20T16:10:00
564844000,1.191170,103.823600,49,136,0,2013-11-20T16:03:00
563025030,1.283330,103.750900,184,33,99,2013-11-20T15:53:00
457059000,1.294942,103.752000,72,256,99,2013-11-20T16:02:00
370738000,1.221450,103.654000,0,343,1,2013-11-20T16:12:00
540007360,-12.470070,130.855500,0,200,99,2013-11-20T16:09:00
5671207,10.448910,99.254140,0,0,98,2013-11-20T16:11:00
229127000,1.221450,103.966100,133,74,0,2013-11-20T15:52:00
247289700,1.279820,103.737300,0,227,5,2013-11-20T16:06:00
636091273,1.237737,103.572800,23,237,0,2013-11-20T16:11:00
565133000,1.284850,103.770000,0,280,0,2013-11-20T16:08:00
563002540,1.219565,103.588700,5,169,1,2013-11-20T16:07:00
525015899,1.162390,103.948200,1,328,1,2013-11-20T16:10:00
312555000,1.264355,103.768400,88,316,99,2013-11-20T16:10:00
372793000,1.267667,103.886900,18,44,0,2013-11-20T16:10:00
376344000,1.104560,103.546200,107,124,0,2013-11-20T15:59:00
563020630,1.271233,103.760900,176,130,99,2013-11-20T16:11:00
574001290,1.276050,103.903400,0,183,1,2013-11-20T16:02:00
353568000,1.233573,103.972200,116,82,0,2013-11-20T15:50:00
356905000,6.229767,95.484950,123,289,0,2013-11-20T16:11:00
477786600,6.163110,95.297870,131,104,0,2013-11-20T16:11:00
357304000,6.174093,95.590600,120,109,0,2013-11-20T16:08:00
636014592,6.150064,95.560860,111,105,0,2013-11-20T16:12:00
477107200,6.131852,95.738850,144,108,0,2013-11-20T16:09:00
538004298,6.175766,95.441060,99,104,0,2013-11-20T15:37:00
574002060,1.118622,103.594900,2,31,1,2013-11-20T15:38:00
563023720,1.303603,103.728500,1,350,99,2013-11-20T16:11:00
636016148,1.280497,103.948100,1,281,1,2013-11-20T16:06:00
245694000,10.247140,123.892200,2,122,1,2013-11-20T16:11:00
525019457,-5.868083,105.756800,4,36,0,2013-11-20T16:08:00
533718000,5.411438,100.348600,6,299,0,2013-11-20T15:57:00
565058000,1.170215,103.754700,72,213,5,2013-11-20T15:46:00
566361000,5.590448,114.619500,81,308,0,2013-11-20T15:58:00
533000699,-3.278640,114.558600,1,220,99,2013-11-20T16:12:00
236376000,1.074878,103.897100,0,100,5,2013-11-20T15:33:00
356572000,1.220963,103.640500,0,336,1,2013-11-20T16:00:00
533004300,5.320500,100.127800,71,348,0,2013-11-20T16:09:00
565299000,1.240558,103.764400,1,224,0,2013-11-20T16:06:00
351565000,1.193333,103.485200,90,26,0,2013-11-20T16:09:00
525020108,1.281520,103.737800,49,139,8,2013-11-20T16:11:00
64342000,1.285290,103.767900,35,287,0,2013-11-20T16:11:00
353005000,10.216380,123.949300,119,63,0,2013-11-20T16:12:00
373023000,1.241237,103.809400,3,40,1,2013-11-20T15:57:00
564437000,1.263452,103.886600,0,0,0,2013-11-20T16:12:00
247184800,1.261518,103.914500,1,306,1,2013-11-20T15:44:00
564218000,-3.234895,114.542000,54,14,99,2013-11-20T15:54:00
229541000,6.127670,95.310330,185,276,0,2013-11-20T16:11:00
477685700,6.027216,95.561850,133,284,0,2013-11-20T16:11:00
376396000,6.046918,95.654050,105,99,0,2013-11-20T16:08:00
477993800,6.355917,95.462400,132,95,0,2013-11-20T16:00:00
563018030,1.270005,103.863400,0,292,99,2013-11-20T15:37:00
413058000,6.151166,95.691830,179,289,0,2013-11-20T15:37:00
419694000,6.208800,95.445400,149,290,0,2013-11-20T16:12:00
414035000,1.250005,103.934700,1,43,1,2013-11-20T15:43:00
235098383,6.082765,95.686650,192,287,0,2013-11-20T16:11:00
373623000,6.247233,95.401390,127,97,0,2013-11-20T15:37:00
304513000,6.099400,95.390500,170,101,0,2013-11-20T16:12:00
373418000,6.330623,95.481490,108,97,0,2013-11-20T16:06:00
563024250,1.266558,103.854600,77,6,99,2013-11-20T16:10:00
525023567,-5.893517,105.822200,160,55,8,2013-11-20T16:12:00
800000139,0.004667,119.012700,83,299,99,2013-11-20T15:58:00
548464100,10.307210,123.922100,1,187,1,2013-11-20T16:10:00
503371300,-12.454090,130.824200,0,0,99,2013-11-20T15:46:00
533001330,1.140315,103.786600,65,62,8,2013-11-20T16:02:00
477099600,6.373983,95.449230,107,274,0,2013-11-20T16:10:00
564295000,-6.028666,105.908200,0,214,1,2013-11-20T16:09:00
563024740,1.306177,103.728100,1,5,0,2013-11-20T16:11:00
538003905,6.439042,95.190700,124,95,0,2013-11-20T16:09:00
312633000,1.285682,103.705600,1,107,99,2013-11-20T16:10:00
304010657,1.362533,103.545400,1,74,5,2013-11-20T16:06:00
563000730,1.228595,103.705500,81,49,0,2013-11-20T16:11:00
477523000,1.269350,103.957700,1,282,1,2013-11-20T15:55:00
357699000,6.395233,95.386630,140,277,8,2013-11-20T16:10:00
511005002,5.567717,100.256400,49,307,0,2013-11-20T16:11:00
566585000,1.238600,103.748900,0,242,1,2013-11-20T16:12:00
533158000,1.235213,103.579400,2,29,1,2013-11-20T16:09:00
525002069,-5.895365,105.841900,70,308,0,2013-11-20T16:11:00
525004010,-8.511851,115.540300,3,73,1,2013-11-20T15:33:00
319638000,-16.918270,145.783000,0,119,5,2013-11-20T16:12:00
413282000,1.229613,103.815100,0,217,1,2013-11-20T16:08:00
432722000,6.092134,95.889240,159,100,0,2013-11-20T16:08:00
525023228,1.185000,103.664300,113,287,0,2013-11-20T16:10:00
538090424,1.262898,103.850900,0,0,5,2013-11-20T16:10:00
574336000,10.712730,106.751500,0,0,1,2013-11-20T16:07:00
566019000,1.290273,103.936800,1,129,0,2013-11-20T15:46:00
565170000,1.282150,103.951300,65,347,1,2013-11-20T15:49:00
357765000,1.183183,103.977500,0,325,1,2013-11-20T15:14:00
572802000,6.402508,95.078700,105,280,8,2013-11-20T16:04:00
564261000,1.282050,103.763800,0,315,1,2013-11-20T16:08:00
567491000,7.802713,98.421000,1,328,0,2013-11-20T16:10:00
566685000,1.283895,103.751700,0,13,1,2013-11-20T16:11:00
525001102,-5.927883,106.033100,2,236,5,2013-11-20T16:11:00
636091384,1.266917,103.839800,0,45,5,2013-11-20T16:09:00
525020114,1.305138,103.725200,0,326,99,2013-11-20T15:33:00
563019890,1.279198,103.741300,75,353,99,2013-11-20T15:48:00
352308000,5.392483,100.363700,0,254,5,2013-11-20T16:07:00
253494000,1.111810,103.891900,1,127,1,2013-11-20T16:09:00
356933000,10.303500,122.557500,79,95,0,2013-11-20T16:03:00
563603000,1.290393,103.949300,1,260,0,2013-11-20T15:53:00
563014940,1.295795,103.731000,40,330,99,2013-11-20T15:58:00
477961300,1.140967,103.486300,179,123,0,2013-11-20T16:12:00
525016710,1.309762,103.726900,0,123,99,2013-11-20T15:52:00
477195400,1.347490,103.550400,0,41,5,2013-11-20T16:07:00
566273000,1.306550,103.714800,0,199,3,2013-11-20T16:09:00
564603000,1.266167,103.830000,1,207,5,2013-11-20T16:07:00
564541000,1.266967,103.851700,0,11,99,2013-11-20T16:12:00
503558600,-12.471090,130.846300,0,254,99,2013-11-20T16:11:00
563017390,1.294280,103.754600,4,285,99,2013-11-20T16:08:00
564007000,1.224555,103.635300,1,28,1,2013-11-20T16:10:00
564781000,1.238997,103.895300,1,358,5,2013-11-20T16:11:00
477177600,1.250112,103.558100,0,346,1,2013-11-20T15:53:00
538005224,-12.315530,130.706800,0,357,1,2013-11-20T16:10:00
533000520,1.242432,103.801500,1,8,1,2013-11-20T16:06:00
525015932,-5.866022,105.812700,19,245,8,2013-11-20T16:04:00
538004675,-17.616660,146.246500,136,164,0,2013-11-20T15:35:00
572222000,1.224075,103.582900,0,0,1,2013-11-20T15:55:00
311073300,1.225220,103.592400,1,19,1,2013-11-20T15:55:00
325361000,1.310052,103.726400,0,0,99,2013-11-20T16:01:00
477087800,6.331683,95.248450,126,278,0,2013-11-20T15:37:00
563003930,1.275460,103.897700,71,72,3,2013-11-20T15:16:00
354518000,1.266785,103.882300,1,315,0,2013-11-20T16:09:00
533000688,5.863825,114.275500,22,209,0,2013-11-20T16:00:00
566775000,5.892322,114.298500,3,172,3,2013-11-20T16:01:00
229021000,5.895700,114.300400,1,216,3,2013-11-20T16:01:00
357428000,10.411130,107.115700,0,219,15,2013-11-20T16:06:00
525100374,-5.954085,105.977800,0,210,0,2013-11-20T16:10:00
565736000,1.299402,103.716900,0,162,0,2013-11-20T16:09:00
219979000,-17.717160,146.267100,139,163,0,2013-11-20T16:12:00
525021041,1.312775,103.647000,0,319,0,2013-11-20T16:08:00
368493000,5.978098,114.344800,6,231,0,2013-11-20T16:01:00
533170164,5.863342,114.326900,3,305,0,2013-11-20T16:01:00
563005180,1.245202,103.798400,1,26,0,2013-11-20T16:11:00
525023188,1.203450,103.801100,0,294,5,2013-11-20T16:00:00
565044000,1.272435,103.880200,1,342,0,2013-11-20T16:11:00
245980000,-17.664090,119.568700,106,204,0,2013-11-20T16:09:00
533130061,5.827044,114.340200,0,0,5,2013-11-20T16:00:00
355271000,1.239683,103.511300,5,183,1,2013-11-20T16:10:00
533004660,5.818624,114.321100,22,45,0,2013-11-20T16:01:00
312693000,1.237817,103.880000,81,261,0,2013-11-20T16:11:00
533180003,5.939692,114.331200,69,235,3,2013-11-20T16:01:00
305488000,5.960985,114.339000,0,201,0,2013-11-20T15:58:00
566622000,1.345000,103.551700,0,13,5,2013-11-20T16:03:00
529349000,1.292818,103.675000,0,0,99,2013-11-20T16:03:00
371394000,1.261967,103.919700,1,3,1,2013-11-20T16:11:00
572161000,1.296687,103.756200,1,34,99,2013-11-20T16:04:00
533130082,5.878700,114.321900,2,89,0,2013-11-20T15:58:00
563020660,1.226398,103.718600,49,140,8,2013-11-20T16:07:00
564444000,-12.489500,130.879500,0,316,5,2013-11-20T16:07:00
352306000,1.235400,103.648900,1,329,1,2013-11-20T16:08:00
375807000,1.267607,103.838900,0,0,1,2013-11-20T16:09:00
563021670,1.295017,103.757500,1,151,99,2013-11-20T16:06:00
538090064,5.423965,100.360800,3,57,0,2013-11-20T16:05:00
205146000,10.308830,106.894800,141,317,3,2013-11-20T16:12:00
564866000,5.827867,114.341400,3,242,3,2013-11-20T15:59:00
563024520,1.274727,103.870700,16,34,99,2013-11-20T16:05:00
31423000,5.882906,114.303200,2,276,0,2013-11-20T16:01:00
533000543,5.876240,114.303600,21,219,0,2013-11-20T16:00:00
209877000,5.962367,114.339700,6,222,0,2013-11-20T16:00:00
538004617,1.285333,103.926500,0,316,1,2013-11-20T16:12:00
371559000,1.282650,103.751100,0,75,5,2013-11-20T16:10:00
563476000,1.234630,103.771700,1,332,5,2013-11-20T16:10:00
