name,group,year,value,lastValue,growth,flag,color
Laos,East Asia,1981,2.369,1.876,26.2793177,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,1982,2.634,2.369,11.1861545,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,1983,2.819,2.634,7.023538345,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,1984,3.109,2.819,10.28733593,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,1985,3.499,3.109,12.54422644,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,1986,3.742,3.499,6.944841383,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,1987,3.798,3.742,1.496525922,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,1988,3.849,3.798,1.342812006,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,1989,4.396,3.849,14.2114835,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,1990,4.865,4.396,10.66878981,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,1991,5.231,4.865,7.523124358,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,1992,5.725,5.231,9.443701013,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,1993,6.204,5.725,8.366812227,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,1994,6.854,6.204,10.47711154,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,1995,7.491,6.854,9.293843011,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,1996,8.153,7.491,8.837271392,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,1997,8.867,8.153,8.757512572,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,1998,9.35,8.867,5.44716364,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,1999,9.868,9.35,5.540106952,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,2000,10.737,9.868,8.8062424,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,2001,11.496,10.737,7.069013691,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,2002,12.473,11.496,8.498608212,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,2003,13.489,12.473,8.145594484,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,2004,14.848,13.489,10.07487582,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,2005,16.373,14.848,10.27074353,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,2006,18.379,16.373,12.25187809,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,2007,20.354,18.379,10.74596006,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,2008,22.373,20.354,9.919426157,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,2009,24.206,22.373,8.192911098,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,2010,26.452,24.206,9.278691234,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,2011,29.161,26.452,10.24119159,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,2012,32.04,29.161,9.872775282,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,2013,35.219,32.04,9.921972534,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,2014,38.617,35.219,9.648201255,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,2015,41.867,38.617,8.415982598,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,2016,45.297,41.867,8.192609931,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,2017,49.312,45.297,8.863721659,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,2018,53.701,49.312,8.900470474,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,2019,58.329,53.701,8.618089049,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,2020,63.609,58.329,9.052101013,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,2021,69.334,63.609,9.0002987,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,2022,75.563,69.334,8.98404823,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,2023,82.338,75.563,8.966028347,https://www.countryflags.io/la/flat/64.png,#8B008B
Laos,East Asia,2024,89.744,82.338,8.994631883,https://www.countryflags.io/la/flat/64.png,#8B008B
Lebanon,Middle East,1980,15.164,15.164,0,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,1981,16.69,15.164,10.06330783,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,1982,11.202,16.69,-32.88196525,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,1983,14.284,11.202,27.51294412,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,1984,21.383,14.284,49.69896388,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,1985,27.419,21.383,28.22803161,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,1986,26.077,27.419,-4.894416281,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,1987,31.192,26.077,19.61498639,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,1988,23.183,31.192,-25.6764555,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,1989,13.926,23.183,-39.93012121,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,1990,12.508,13.926,-10.18239265,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,1991,17.871,12.508,42.876559,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,1992,19.1,17.871,6.877063399,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,1993,20.921,19.1,9.534031414,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,1994,23.084,20.921,10.33889393,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,1995,25.098,23.084,8.724657772,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,1996,26.59,25.098,5.944696789,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,1997,29.804,26.59,12.08725085,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,1998,31.315,29.804,5.06978929,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,1999,31.513,31.315,0.632284848,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,2000,32.572,31.513,3.360517882,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,2001,34.584,32.572,6.177084613,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,2002,36.326,34.584,5.037011335,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,2003,37.63,36.326,3.589715355,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,2004,41.541,37.63,10.39330322,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,2005,44.012,41.541,5.948340194,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,2006,46.116,44.012,4.780514405,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,2007,51.778,46.116,12.27773441,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,2008,57.667,51.778,11.37355634,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,2009,63.949,57.667,10.89357865,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,2010,69.894,63.949,9.296470625,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,2011,72.008,69.894,3.024580078,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,2012,75.386,72.008,4.691145428,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,2013,78.718,75.386,4.419918818,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,2014,81.718,78.718,3.811072436,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,2015,82.935,81.718,1.48926797,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,2016,85.188,82.935,2.716585278,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,2017,87.286,85.188,2.462788186,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,2018,89.478,87.286,2.511284742,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,2019,92.252,89.478,3.100203402,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,2020,96.015,92.252,4.079044357,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,2021,100.462,96.015,4.631567984,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,2022,105.514,100.462,5.028767096,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,2023,111.039,105.514,5.236271964,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Lebanon,Middle East,2024,117.047,111.039,5.410711552,https://www.countryflags.io/lb/flat/64.png,#2E8B57
Malaysia,East Asia,1980,45.963,45.963,0,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,1981,53.804,45.963,17.05937384,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,1982,60.523,53.804,12.48791911,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,1983,66.824,60.523,10.41091816,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,1984,74.61,66.824,11.65150245,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,1985,76.295,74.61,2.258410401,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,1986,78.728,76.295,3.188937676,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,1987,85.023,78.728,7.995884565,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,1988,96.768,85.023,13.81390918,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,1989,109.673,96.768,13.33602017,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,1990,124.026,109.673,13.08708616,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,1991,140.463,124.026,13.25286633,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,1992,156.43,140.463,11.36740636,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,1993,175.983,156.43,12.49952055,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,1994,196.297,175.983,11.54316042,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,1995,220.113,196.297,12.13263575,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,1996,246.562,220.113,12.01610082,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,1997,269.192,246.562,9.178218866,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,1998,252.19,269.192,-6.315938067,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,1999,271.516,252.19,7.663269757,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,2000,301.654,271.516,11.09989835,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,2001,309.865,301.654,2.721992747,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,2002,331.737,309.865,7.058557759,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,2003,357.457,331.737,7.753129738,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,2004,391.978,357.457,9.657385364,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,2005,424.299,391.978,8.245615825,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,2006,461.552,424.299,8.779893424,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,2007,503.806,461.552,9.154764794,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,2008,538.423,503.806,6.871097208,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,2009,534.316,538.423,-0.762783165,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,2010,581.233,534.316,8.780758952,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,2011,624.786,581.233,7.493208404,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,2012,671.624,624.786,7.496646852,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,2013,715.484,671.624,6.530439651,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,2014,772.811,715.484,8.012338501,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,2015,820.846,772.811,6.215620637,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,2016,864.864,820.846,5.362516233,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,2017,933.276,864.864,7.91014541,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,2018,999.397,933.276,7.084828068,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,2019,1064.57,999.397,6.521232303,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,2020,1138.96,1064.57,6.98779789,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,2021,1218.91,1138.96,7.019561705,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,2022,1304.35,1218.91,7.009541311,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,2023,1395.82,1304.35,7.012688312,https://www.countryflags.io/my/flat/64.png,#800000
Malaysia,East Asia,2024,1494,1395.82,7.033858234,https://www.countryflags.io/my/flat/64.png,#800000
Maldives,South Asia,1980,0.224,0.224,0,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,1981,0.264,0.224,17.85714286,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,1982,0.302,0.264,14.39393939,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,1983,0.327,0.302,8.278145695,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,1984,0.398,0.327,21.71253823,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,1985,0.467,0.398,17.33668342,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,1986,0.518,0.467,10.92077088,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,1987,0.577,0.518,11.38996139,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,1988,0.65,0.577,12.65164645,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,1989,0.738,0.65,13.53846154,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,1990,0.735,0.738,-0.406504065,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,1991,0.812,0.735,10.47619048,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,1992,0.884,0.812,8.866995074,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,1993,0.954,0.884,7.918552036,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,1994,1.048,0.954,9.853249476,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,1995,1.149,1.048,9.63740458,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,1996,1.276,1.149,11.05308964,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,1997,1.433,1.276,12.30407524,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,1998,1.591,1.433,11.02581996,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,1999,1.731,1.591,8.799497172,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,2000,1.854,1.731,7.105719237,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,2001,1.96,1.854,5.717367853,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,2002,2.112,1.96,7.755102041,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,2003,2.698,2.112,27.74621212,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,2004,2.935,2.698,8.784284655,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,2005,2.621,2.935,-10.69846678,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,2006,3.397,2.621,29.60702022,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,2007,3.771,3.397,11.00971445,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,2008,4.211,3.771,11.66799257,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,2009,3.962,4.211,-5.913084778,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,2010,4.292,3.962,8.329126704,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,2011,4.751,4.292,10.694315,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,2012,4.958,4.751,4.356977478,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,2013,5.412,4.958,9.156918112,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,2014,5.919,5.412,9.368070953,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,2015,6.154,5.919,3.970265248,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,2016,6.675,6.154,8.466038349,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,2017,7.272,6.675,8.943820225,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,2018,7.956,7.272,9.405940594,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,2019,8.608,7.956,8.195072901,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,2020,9.275,8.608,7.748605948,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,2021,9.99,9.275,7.708894879,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,2022,10.761,9.99,7.717717718,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,2023,11.587,10.761,7.675866555,https://www.countryflags.io/mv/flat/64.png,#800080
Maldives,South Asia,2024,12.482,11.587,7.724173643,https://www.countryflags.io/mv/flat/64.png,#800080
Myanmar,East Asia,1980,0,0,0,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,1981,0,0,0,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,1982,0,0,0,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,1983,0,0,0,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,1984,0,0,0,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,1985,0,0,0,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,1986,0,0,0,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,1987,0,0,0,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,1988,0,0,0,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,1989,0,0,0,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,1990,0,0,0,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,1991,0,0,0,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,1992,0,0,0,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,1993,0,0,0,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,1994,0,0,0,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,1995,0,0,0,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,1996,0,0,0,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,1997,0,0,0,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,1998,39.599,0,0,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,1999,43.558,39.599,9.997727215,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,2000,50.061,43.558,14.92951926,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,2001,57.538,50.061,14.93577835,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,2002,65.288,57.538,13.46935938,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,2003,75.136,65.288,15.08393579,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,2004,87.726,75.136,16.75628194,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,2005,102.731,87.726,17.10439322,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,2006,119.924,102.731,16.73594144,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,2007,138.54,119.924,15.52316467,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,2008,151.909,138.54,9.649920601,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,2009,159.78,151.909,5.181391491,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,2010,170.123,159.78,6.473275754,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,2011,183.179,170.123,7.674447312,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,2012,198.801,183.179,8.528270162,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,2013,218.267,198.801,9.791701249,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,2014,240.633,218.267,10.2470827,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,2015,261.381,240.633,8.622258792,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,2016,277.847,261.381,6.299616269,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,2017,301.062,277.847,8.355317855,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,2018,328.443,301.062,9.094804392,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,2019,355.838,328.443,8.340868887,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,2020,387.218,355.838,8.818619709,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,2021,421.877,387.218,8.950771917,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,2022,460.18,421.877,9.079186588,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,2023,502.285,460.18,9.14968056,https://www.countryflags.io/mm/flat/64.png,#8B008B
Myanmar,East Asia,2024,548.467,502.285,9.194381676,https://www.countryflags.io/mm/flat/64.png,#8B008B
Nepal,South Asia,1980,6.039,6.039,0,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,1981,7.162,6.039,18.59579401,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,1982,7.892,7.162,10.19268361,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,1983,7.957,7.892,0.823618855,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,1984,9.042,7.957,13.63579238,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,1985,9.901,9.042,9.500110595,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,1986,10.561,9.901,6.665993334,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,1987,11.007,10.561,4.223084935,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,1988,12.272,11.007,11.49268647,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,1989,13.305,12.272,8.417535854,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,1990,14.443,13.305,8.553175498,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,1991,15.882,14.443,9.963304023,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,1992,16.911,15.882,6.479032867,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,1993,17.977,16.911,6.30358938,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,1994,19.87,17.977,10.53012182,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,1995,20.991,19.87,5.641670861,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,1996,22.516,20.991,7.265018341,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,1997,24.109,22.516,7.074968911,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,1998,25.098,24.109,4.102202497,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,1999,26.602,25.098,5.992509363,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,2000,28.86,26.602,8.488083603,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,2001,31.153,28.86,7.945252945,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,2002,31.684,31.153,1.704490739,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,2003,33.545,31.684,5.873627067,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,2004,36.061,33.545,7.500372634,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,2005,38.478,36.061,6.702531821,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,2006,40.977,38.478,6.494620303,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,2007,43.513,40.977,6.188837641,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,2008,47.067,43.513,8.167674028,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,2009,49.576,47.067,5.330698791,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,2010,52.569,49.576,6.037195417,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,2011,55.504,52.569,5.583138351,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,2012,59.273,55.504,6.790501585,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,2013,62.803,59.273,5.95549407,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,2014,67.824,62.803,7.994841011,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,2015,70.827,67.824,4.427636235,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,2016,72.023,70.827,1.688621571,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,2017,79.194,72.023,9.95654166,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,2018,86.073,79.194,8.686264111,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,2019,93.33,86.073,8.431215364,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,2020,101.246,93.33,8.48173149,https://www.countryflags.io/np/flat/64.png,#800080
Nepal,South Asia,2021,108.031,101.246,6.701499318,https://www.countryflags.io/np/flat/64.png,#800080
